time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
3.6000000000000028,2.4622073889049987,10.336466530239313,21.27732394816723,0.7061640789073866,6.1948765844684,0.0,2.1415668570822834,9.374487210383634,2.713038446264039,0.28910635956262815,0.005812305233680232,0.0,450.4742936357418,448.59933383609103,449.95192446893594,450.95308207278623
3.660000000000003,2.5918819130857402,10.907334457935221,21.43405323667953,0.7234337316274395,6.194662736199103,0.0,2.1808021531712845,9.654501073196194,2.5101464779990645,0.2851457386622182,-0.039204824118115364,0.0,435.9618327753589,432.18262347594646,435.4019896596444,435.1563909752938
3.720000000000003,2.7239887531707314,11.495655263190777,21.57910970852557,0.7403872024454365,6.192019142502364,0.0,2.2228295561117335,9.956036186192453,2.32369689404251,0.2768175565151111,-0.05616307382817345,0.0,446.1734488651225,444.7850937049962,444.9659324588219,444.3642007965763
3.780000000000003,2.858784751087869,12.103138470877896,21.713911013834117,0.7566200759563291,6.190398544685191,0.0,2.2703923631273737,10.292967245081382,2.1679750235316786,0.2535220206767159,0.0025552095931190115,0.0,459.2376817469898,463.8726790117509,463.3346592931124,461.56904625496423
3.840000000000003,2.995851918971236,12.726535668968527,21.834607441828858,0.7717025883692248,6.190550053222685,0.0,2.298487128867384,10.487153687273842,1.8551723376320803,0.24670400737805045,0.0024649360230997327,0.0,395.2699708255165,395.2615961049911,395.3910355016798,394.834137347161
3.900000000000003,3.1348162411185228,13.363256176589333,21.93819265010788,0.7863017124847067,6.19042444860629,0.0,2.333576657916774,10.736702036929715,1.5970582193590661,0.23552164911595913,-0.013275357893690056,0.0,422.10810037430815,420.74702513146605,423.016891944197,422.1149164542709
3.960000000000003,3.276085541401093,14.016523521014228,22.027772694688224,0.8002484282169036,6.189831788775763,0.0,2.3753172420863824,11.038318115309204,1.3878550895987871,0.22546254879910857,-0.0038263019906464545,0.0,445.99266755195606,446.76418415604365,447.0793972694901,446.3121445487151
4.020000000000002,3.4197150785841948,14.68681393861776,22.1036628310165,0.813933940756395,6.189526308540456,0.0,2.412249645059673,11.30426715325601,1.141109157170102,0.23288215790836908,-0.007749806475602828,0.0,432.3971649848852,432.06645618163185,432.1340663067397,432.81248159314435
4.080000000000001,3.566118317729968,15.377427361313668,22.168789697009178,0.8280982570016917,6.189651852545332,0.0,2.4676062702179857,11.714793763353594,1.0276070979660177,0.24177985868995297,0.016768345882556934,0.0,493.0727161704393,494.88137686384414,494.1708196369073,494.8757525171828
4.14,3.715151870751517,16.087416469094357,22.222124632389548,0.8423778027230435,6.190320239023958,0.0,2.500035973124983,11.951153089502132,0.7496923795662512,0.2290935537526946,-0.0035615903784241973,0.0,426.52999596360013,424.7893200015144,425.944484125815,424.9168127786973
4.199999999999998,3.86640524165793,16.813898458620375,22.26080142414617,0.8567153977486264,6.190193026985998,0.0,2.541581451362598,12.263955494330894,0.5382633319217041,0.2536389029858723,0.0006172644161367043,0.0,459.44100433357306,459.77239103111526,458.2367903364308,460.2387885705152
4.259999999999997,4.020269154959966,17.560193101587192,22.287594209478446,0.872578130253606,6.189855899054976,0.0,2.5869956896263977,12.611283345770149,0.35302741050224645,0.2800197359319692,-0.02257300818643087,0.0,476.22704040813534,474.4492198496004,475.2970653816741,477.37967948632297
4.319999999999996,4.176541537517804,18.324786709034893,22.30099274921246,0.8894020145115773,6.188474181748843,0.0,2.62201895366117,12.87439061069927,0.09243664154880908,0.28114243229691954,-0.023955675930604523,0.0,445.4915627513452,445.378397735664,445.5276423373193,445.6988657283465
4.379999999999995,4.335158937921227,19.10710473630083,22.300216229417384,0.9062707716340874,6.187141903028602,0.0,2.6650973980937374,13.20154136335722,-0.12013605245130131,0.28115297314840226,-0.01891469162202913,0.0,472.49164462991956,472.8803047030858,473.4842718573811,473.55983558154423
4.439999999999993,4.496238795399147,19.90801531569537,22.285729140106746,0.9230640231772256,6.186607268186446,0.0,2.704074306324175,13.494279028620527,-0.36426325644878865,0.277234984815652,0.0059468425566539425,0.0,462.2483890553336,464.2044479836835,463.715954933209,463.48371496100896
4.499999999999992,4.659899178003597,20.728562866803916,22.258039348084743,0.9405324858791113,6.186870611018314,0.0,2.750940559921422,13.85548365582631,-0.5609445821499004,0.30996955566984286,0.0010755094165670563,0.0,493.0069808932299,492.64667636258224,489.8064576685607,492.3115461916201
4.559999999999991,4.825785069077369,21.56605061920003,22.214931214948447,0.9589933970943498,6.187303875434647,0.0,2.7784298984301143,14.060039721286346,-0.8768811118020169,0.30267606194665386,0.017314908624664064,0.0,436.69354192192367,438.04672067686903,437.8415645268085,437.3322070361166
4.6199999999999894,4.993439958284899,22.416986859218728,22.15361764209187,0.9770283260118084,6.188066991460632,0.0,2.809815614562851,14.303364647821017,-1.1681332238547375,0.2960386481000953,0.0014209863707300777,0.0,456.0787410500693,454.80674092944093,453.8382304716238,453.39488306234284
4.679999999999988,5.162721324284053,23.280457209576067,22.073359315755646,0.9945517373305695,6.188246300920472,0.0,2.832768980506453,14.47828635819696,-1.5077121996139535,0.28261388035587415,0.005952566654513837,0.0,431.00709726525645,431.39008313546157,431.5829655216138,430.5371191454477
4.739999999999987,5.3336724441681564,24.157097533150136,21.974435918699097,1.0125330316949794,6.18858101084251,0.0,2.8653473452683356,14.741512483005124,-1.7911342648886432,0.3212997123397229,0.004819632210352353,0.0,466.09534456196013,466.00664762806105,464.9723759730909,468.0790472393442
4.799999999999986,5.506227030514573,25.046534038945683,21.856549545651415,1.0313501529646754,6.1888004868141735,0.0,2.8863196525253962,14.905528670991226,-2.1391079824660113,0.29030809113989114,0.0012268265197346669,0.0,434.10570561058773,433.80386806964157,433.94206899952144,431.43307474690704
4.859999999999984,5.680489029585604,25.949983551319807,21.720242168693552,1.048717609288702,6.188633811639374,0.0,2.9221191544296166,15.207292911895141,-2.4062252569088005,0.2877044558535833,-0.012316545979665973,0.0,485.2380963934362,484.21983853616763,485.52844144385926,485.4102830368021
4.919999999999983,5.856502081987567,26.867978389223243,21.565778337628302,1.0660485712833552,6.188190526296289,0.0,2.944839244143856,15.391307634466504,-2.7433162284154053,0.29104089426019264,0.000992857915496386,0.0,448.27782795477975,449.3588008036406,448.7765463915779,449.13119530675414
4.979999999999982,6.033848340405906,27.79678348961214,21.390950981739447,1.0834276308090915,6.1886600415722555,0.0,2.966513721945936,15.567604300986432,-3.0849747446648923,0.28672299110084715,0.018836979463689618,0.0,448.1758346664825,449.62463795502356,449.4803907784926,449.21430776950785
5.0399999999999805,6.212541754515049,28.736737097593135,21.19592053490434,1.1005021067596692,6.189261632980141,0.0,2.9896784787024027,15.76264704498067,-3.4168947276354906,0.2799011139058944,-0.020471068170414962,0.0,460.61685010897816,457.49577214495025,458.77717828023526,458.3142388911269
